time_elapsed,replicate_1,replicate_2,replicate_3,replicate_4,replicate_5,replicate_6,replicate_7,replicate_8,replicate_9,replicate_10,replicate_11,replicate_12,time_elapsed.1,replicate_13,replicate_14,replicate_15
"(100, 110]",0.04548844146159572,0.06711409395973159,0.14093959731543648,0.10872483221476548,0.1479865771812081,0.13691275167785272,0.041610738255033475,0.08389261744966468,0.007046979865771814,0.012751677852348998,0.04832214765100665,0.24194630872483205,0.22114093959731573,0.3661073825503355,0.327852348993288,0.4466442953020134
"(110, 120]",0.11371237458193949,0.051505016722407905,0.1481605351170575,0.09063545150501696,0.10301003344481624,0.12976588628762548,0.04481605351170563,0.028762541806020035,0.0016722408026755853,0.00334448160535117,0.021739130434782608,0.22474916387959887,0.2715719063545153,0.24381270903010008,0.2989966555183948,0.4531772575250837
"(120, 130]",0.07643549589858296,0.05067114093959721,0.09194630872483245,0.07919463087248331,0.13255033557047002,0.17583892617449673,0.11241610738255069,0.021476510067114082,0.004362416107382551,0.03892617449664425,0.039932885906040196,0.2640939597315439,0.16778523489932928,0.16308724832214833,0.273825503355705,0.3375838926174498
"(130, 140]",0.12304250559284113,0.09261744966442993,0.05436241610738249,0.07516778523489945,0.13187919463087275,0.19899328859060456,0.12785234899328868,0.043959731543624085,0.050671140939597216,0.02248322147651005,0.004362416107382551,0.22315436241610842,0.1620805369127519,0.3640939597315436,0.2184563758389267,0.4600671140939596
"(140, 150]",0.012263099219620963,0.02408026755852841,0.08494983277591987,0.07826086956521737,0.1923076923076929,0.18628762541806093,0.03545150501672239,0.032775919732441455,0.0862876254180604,0.022408026755852826,0.007357859531772577,0.23311036789297632,0.3070234113712371,0.38260869565217365,0.298996655518395,0.3926421404682279
"(150, 160]",0.06375838926174485,0.12751677852349,0.09530201342281894,0.11744966442953032,0.16275167785234948,0.07114093959731548,0.026510067114093934,0.05067114093959723,0.0063758389261744965,0.013422818791946315,0.0010067114093959733,0.20704697986577214,0.21711409395973202,0.23255033557047017,0.21644295302013436,0.46644295302013394
"(160, 170]",0.10961968680089461,0.14496644295302052,0.08456375838926194,0.19127516778523532,0.11644295302013415,0.06442953020134222,0.08187919463087262,0.061073825503355786,0.0036912751677852344,0.004362416107382551,0.008389261744966445,0.31879194630872504,0.19328859060402753,0.24228187919463118,0.17550335570469786,0.33053691275167807
"(170, 180]",0.02935711631363803,0.14448160535117066,0.05484949832775912,0.17458193979933112,0.1678929765886291,0.15551839464882977,0.03678929765886281,0.016053511705685614,0.0003344481605351171,0.0010033444816053513,0.036454849498327745,0.23511705685618756,0.0933110367892977,0.2602006688963211,0.17190635451505096,0.3010033444816051
"(180, 190]",0.07345264727815047,0.16744966442953105,0.061744966442953075,0.167114093959732,0.21006711409395995,0.09194630872483232,0.07449664429530199,0.041946308724832154,0.029865771812080485,0.005033557046979866,0.005369127516778525,0.09798657718120833,0.15167785234899386,0.2335570469798655,0.1798657718120818,0.387248322147651
"(190, 200]",0.08985831469052921,0.1453020134228192,0.06845637583892619,0.19093959731543633,0.1654362416107386,0.056040268456375775,0.09731543624161082,0.060067114093959595,0.0,0.005369127516778525,0.010067114093959736,0.19026845637583878,0.20872483221476532,0.2439597315436238,0.14832214765100707,0.40939597315436266
