Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity
"(510, 520]",0.7484949832775923,0.7190635451505012,0.610215871085435,0.7704469443599858,0.8944817300521979,0.761073825503355,0.7406955460646708,0.8134228187919482,0.7610738255033559,0.7312080536912746,0.7164429530201329,0.8110367892976598
"(520, 530]",0.7651006711409405,0.710067114093959,0.5948749237339835,0.811470408785843,0.9550353028613904,0.7702341137123744,0.7750076010945542,0.7070234113712383,0.7341137123745819,0.6986622073578596,0.7063545150501657,0.7889632107023419
"(530, 540]",0.7468227424749164,0.6792642140468217,0.55883247187595,0.8178777743995098,0.9433258762117809,0.7593959731543622,0.7583892617449632,0.7882550335570478,0.7533557046979872,0.729865771812081,0.7338926174496639,0.7637583892617448
"(540, 550]",0.7859060402684567,0.7067114093959731,0.6055521659548487,0.7467968273337371,0.8482475764354926,0.7171140939597311,0.7657107992678436,0.7607382550335567,0.7120805369127529,0.7748322147651017,0.6822147651006704,0.8023489932885921
"(550, 560]",0.8161073825503374,0.7097315436241604,0.579621720561317,0.804148871262963,0.8442958008175369,0.6816053511705672,0.6676801459410147,0.7732441471571909,0.7294314381270897,0.7545150501672249,0.6695652173913039,0.8020066889632118
"(560, 570]",0.8023411371237466,0.6367892976588627,0.6454849498327752,0.7327455153542084,0.8400447427293044,0.7835570469798668,0.7946918852959087,0.8070469798657732,0.7171140939597324,0.7365771812080525,0.7422818791946311,0.8006711409395973
"(570, 580]",0.7798657718120813,0.6536912751677842,0.6293471629042087,0.7568639414276963,0.8530947054436969,0.7546979865771819,0.7922513727882828,0.7828859060402694,0.7322147651006707,0.71275167785235,0.6550335570469793,0.7926174496644308
"(580, 590]",0.7919463087248332,0.665100671140939,0.612263575350824,0.7815741305674172,0.8550724637681137,0.8280936454849507,0.6728488902401923,0.8260869565217412,0.6227424749163876,0.7919732441471571,0.7193979933110375,0.8036789297658874
"(590, 600]",0.7280936454849501,0.7180602006688965,0.6430525995743369,0.7190635451504988,0.8982102908277396,0.7664429530201351,0.7620500305064041,0.7634228187919461,0.647986577181208,0.7181208053691279,0.706711409395973,0.7318791946308735
"(600, 610]",0.7788590604026855,0.7053691275167774,0.6320927394752883,0.7550335570469774,0.8635346756152098,0.7573825503355707,0.7742525930445362,0.7973154362416118,0.7332214765100676,0.8043624161073838,0.7023489932885901,0.8003355704697993
"(610, 620]",0.811409395973156,0.6342281879194628,0.5954850518608904,0.726357535082365,0.8907469342251937,0.7484949832775926,0.745211310428699,0.7782608695652182,0.6658862876254169,0.7615384615384616,0.694648829431438,0.8173913043478276
"(620, 630]",0.7538461538461532,0.6357859531772561,0.5725144420796586,0.7418668288233479,0.8825503355704682,0.6979865771812077,0.740390482001216,0.766442953020134,0.734899328859061,0.7265100671140945,0.6788590604026844,0.8036912751677867
"(630, 640]",0.7298657718120805,0.650671140939597,0.559487492373397,0.7617449664429498,0.8836863619472296,0.7180602006688962,0.8011553663727546,0.7441471571906364,0.6454849498327755,0.744816053511706,0.6377926421404675,0.7839464882943158
"(640, 650]",0.6449664429530192,0.6426174496644284,0.5790115924344106,0.6735814521049401,0.918717375093212,0.7016778523489932,0.7474069554606442,0.7563758389261753,0.6587248322147639,0.7097315436241596,0.6322147651006695,0.8006711409395981
"(650, 660]",0.7735785953177263,0.6033444816053505,0.6567345697780456,0.6518698692611716,0.9131245339299014,0.7640939597315438,0.6818181818181799,0.8080536912751692,0.7097315436241605,0.7177852348993287,0.6765100671140933,0.8375838926174517
"(660, 670]",0.7473154362416105,0.6815436241610726,0.5899938987187299,0.846247712019522,0.9145299145299138,0.6795986622073578,0.6792338096685907,0.7458193979933122,0.706020066889631,0.6963210702341138,0.7304347826086967,0.7371237458193985
"(670, 680]",0.7765886287625432,0.6308724832214755,0.7281848586196387,0.7591973244147134,0.9198359433258746,0.7902684563758398,0.7397803538743116,0.7909395973154378,0.6909395973154362,0.6513422818791932,0.6657718120805353,0.7419463087248322
"(680, 690]",0.6906040268456383,0.6876254180602,0.6662599145820604,0.7699816961561905,0.8579418344518985,0.6620805369127511,0.7187309334960315,0.724161073825504,0.636577181208053,0.6620805369127506,0.6520134228187905,0.7372483221476507
"(690, 700]",0.6929530201342287,0.6499999999999998,0.6330079316656476,0.7211714460036582,0.930880713489409,0.7351170568561872,0.6585588324718746,0.7581939799331113,0.7387959866220739,0.7806020066889642,0.6484949832775911,0.7745819397993315
"(700, 710]",0.7321070234113716,0.6832775919732448,0.6606871389480061,0.7835208269990848,0.8113348247576412,0.7335570469798658,0.7294081757168981,0.8265100671140955,0.6328859060402677,0.695973154362415,0.6583892617449658,0.7419463087248322
"(710, 720]",0.7932885906040281,0.7040268456375829,0.6568029286150082,0.7388651616839511,0.7904548844146125,0.7848993288590611,0.651006711409395,0.8429530201342308,0.7147651006711416,0.7003355704697973,0.6859060402684556,0.7929530201342287
"(720, 730]",0.7244966442953024,0.6912751677852345,0.6671751067724214,0.7483221476510037,0.916016350798959,0.7628762541806022,0.7376102158710844,0.8066889632107032,0.609030100334447,0.7715719063545161,0.6882943143812701,0.8207357859531775
"(730, 740]",0.7551839464882953,0.6926421404682273,0.70082091821222,0.8020674977196695,0.8646532438478732,0.6191275167785233,0.7410006101281241,0.8100671140939603,0.7466442953020147,0.7385906040268456,0.6486577181208045,0.7036912751677855
"(740, 750]",0.7161073825503348,0.6456375838926165,0.6647345942647935,0.7541183648566181,0.8139448173005202,0.7926174496644305,0.7763880414887095,0.7875838926174517,0.7110738255033553,0.6718120805369114,0.6288590604026834,0.761073825503356
"(750, 760]",0.6751677852348983,0.6456375838926168,0.6366687004270886,0.754118364856618,0.861018208844293,0.7127090301003345,0.7883855275159588,0.7551839464882947,0.6658862876254174,0.7003344481605358,0.6478260869565207,0.6969899665551841
"(760, 770]",0.7484949832775912,0.6976588628762542,0.6795378534508943,0.7275767710550293,0.8154362416107356,0.7258389261744954,0.7818791946308692,0.8144295302013436,0.7120805369127516,0.6909395973154353,0.5882550335570468,0.7842281879194629
"(770, 780]",0.6557046979865765,0.7171140939597314,0.6677852348993266,0.7205613178767518,0.785581568190262,0.7150501672240792,0.7117664943751879,0.8157190635451508,0.6752508361204008,0.665217391304348,0.6367892976588623,0.7595317725752512
"(780, 790]",0.6718120805369117,0.6406040268456366,0.6079926784624752,0.7120195241000586,0.9440715883668895,0.6697986577181195,0.6671751067724222,0.7869127516778531,0.7345637583892622,0.7493288590604024,0.6493288590604029,0.7463087248322143
"(790, 800]",0.6729096989966548,0.6792642140468228,0.6333231985405886,0.7023411371237431,0.8564504101416833,0.6969798657718106,0.7056131787675377,0.7744966442953028,0.6550335570469796,0.6748322147651,0.662751677852348,0.7607382550335576
"(800, 810]",0.730872483221476,0.6412751677852349,0.57626601586333,0.7440512507626577,0.958751393534002,0.7224080267558516,0.7464274855579185,0.7498327759197322,0.6076923076923082,0.6792642140468227,0.7160535117056854,0.6143812709030088
"(810, 820]",0.6956375838926182,0.683892617449663,0.5787065283709576,0.7751677852348972,0.9004474272930632,0.7177852348993273,0.7358145210494184,0.7516778523489941,0.6587248322147643,0.6570469798657714,0.7419463087248322,0.7093959731543618
"(820, 830]",0.6377926421404684,0.6033444816053505,0.6096077835208258,0.7263605959258101,0.8967188665175236,0.6744966442953008,0.7043929225137257,0.8137583892617465,0.6288590604026842,0.7077181208053683,0.6345637583892613,0.7308724832214769
"(830, 840]",0.6906040268456373,0.6909395973154354,0.6241610738255027,0.747406955460645,0.8539576365663294,0.5882943143812706,0.6558224384311315,0.7913043478260887,0.6839464882943137,0.7518394648829435,0.6083612040133778,0.7167224080267558
"(840, 850]",0.720735785953177,0.6287625418060188,0.6415323806628142,0.6932198236546038,0.8296047725577902,0.759731543624161,0.6659548505186075,0.7587248322147667,0.691946308724832,0.729194630872483,0.7093959731543616,0.7536912751677859
"(850, 860]",0.7083892617449654,0.6610738255033553,0.6751067724222068,0.6921903599755922,0.8706189410887378,0.6822147651006698,0.6150091519219034,0.7563758389261749,0.6036912751677848,0.6597315436241605,0.6338926174496636,0.7171140939597312
"(860, 870]",0.6365771812080534,0.6570469798657707,0.6607687614399006,0.5945698596705308,0.8242289111854296,0.6066889632107022,0.7275767710550296,0.7712374581939808,0.7250836120401339,0.6826086956521731,0.6438127090300998,0.6989966555183944
"(870, 880]",0.7000000000000004,0.691638795986622,0.5591365156582543,0.6549103070842188,0.9134973900074562,0.6083892617449654,0.707138499084805,0.7956375838926184,0.667785234899329,0.7281879194630869,0.5862416107382549,0.735234899328858
"(880, 890]",0.6634228187919456,0.7177852348993283,0.5951799877974365,0.6397193410616214,0.8877703206562251,0.6795302013422815,0.6842586943258062,0.7885906040268458,0.6560402684563746,0.6724832214765097,0.5922818791946315,0.7261744966442956
"(890, 900]",0.70234899328859,0.7503355704697989,0.6290420988407549,0.7263575350823641,0.7985878855444052,0.6548494983277597,0.6634235329887495,0.7023411371237461,0.6538461538461534,0.6448160535117042,0.6250836120401333,0.649163879598662
"(900, 910]",0.6434782608695644,0.6852842809364544,0.6631194892064445,0.7172392824566715,0.8553318419090212,0.8063758389261761,0.7458816351433779,0.7627516778523489,0.7006711409395965,0.7258389261744969,0.6208053691275164,0.8406040268456396
"(910, 920]",0.5993288590604026,0.6369127516778529,0.6583282489322742,0.6165344722391701,0.9565217391304348,0.775250836120402,0.7211918516266317,0.7826086956521746,0.6799331103678927,0.7996655518394669,0.7575250836120417,0.8030100334448167
"(920, 930]",0.7503355704698005,0.6845637583892611,0.4774252593044532,0.6882245271506996,0.916480238627889,0.7711409395973153,0.7437461866992043,0.7963087248322162,0.6453020134228188,0.6822147651006697,0.7614093959731554,0.7593959731543615
"(930, 940]",0.7036789297658849,0.737123745819398,0.5411979325022813,0.6445728184858616,0.8366890380313178,0.785570469798658,0.6982916412446586,0.7922818791946309,0.6714765100671141,0.7593959731543619,0.7835570469798667,0.7342281879194629
"(940, 950]",0.6782608695652164,0.8275167785234921,0.6165344722391697,0.7599145820622307,0.9208472686733542,0.667224080267557,0.7187595013681967,0.7809364548494991,0.7297658862876252,0.7468227424749172,0.7036789297658846,0.6531772575250823
"(950, 960]",0.731879194630872,0.7976588628762543,0.534472239170226,0.6458206223306879,0.8038777032065578,0.7674496644295296,0.764185478950577,0.7560402684563757,0.7214765100671141,0.813422818791948,0.5744966442953015,0.7174496644295306
"(960, 970]",0.7536912751677853,0.8543624161073844,0.5852842809364536,0.7582851930677986,0.7822520507084234,0.7546979865771816,0.6717510677242204,0.6969798657718091,0.5953020134228189,0.7610738255033569,0.7493288590604017,0.7127516778523477
"(970, 980]",0.6508361204013375,0.8488294314381285,0.67541183648566,0.6818181818181797,0.8851727982162756,0.6076923076923085,0.7728792946184223,0.6785953177257508,0.7314381270903005,0.7792642140468238,0.7026755852842814,0.7642140468227429
"(980, 990]",0.7677852348993277,0.8318791946308745,0.712374581939797,0.7522043174217063,0.8896346010439948,0.7557046979865776,0.6708358755338599,0.72718120805369,0.7684563758389272,0.7201342281879183,0.8016778523489942,0.725503355704697
"(990, 1000]",0.7016778523489933,0.7788590604026852,0.6674801708358736,0.762050030506404,0.759507829977627,0.7828859060402695,0.7425259304453908,0.70738255033557,0.7087248322147645,0.7248322147651003,0.7510067114093965,0.7194630872483221
"(1000, 1010]",0.7849498327759212,0.8093645484949844,0.6822742474916372,0.7844329583459994,0.8799702712746167,0.7217391304347812,0.6719367588932789,0.7598662207357874,0.7792642140468222,0.687959866220736,0.7605351170568568,0.7919732441471581
"(1010, 1020]",0.6852348993288595,0.8114093959731553,0.6833435021354463,0.7544234289200705,0.8769574944071566,0.7738255033557051,0.7416107382550317,0.7738255033557054,0.6942953020134228,0.6744966442953009,0.6999999999999977,0.6718120805369133
"(1020, 1030]",0.665436241610737,0.7446308724832219,0.7284929835265382,0.7336790726052448,0.9381058911260249,0.774496644295303,0.6998169615619265,0.7258389261744983,0.7540268456375855,0.673825503355704,0.6711409395973155,0.7218120805369114
"(1030, 1040]",0.7270903010033445,0.7702341137123745,0.6634235329887492,0.8124049863180276,0.7190635451504984,0.7468227424749166,0.7829127394344765,0.7903010033444816,0.7401337792642151,0.7123745819397979,0.7187290969899665,0.7735785953177265
"(1040, 1050]",0.7674496644295308,0.7889261744966454,0.6531421598535676,0.7687614399023769,0.7844891871737482,0.7026845637583884,0.7336790726052448,0.8244966442953032,0.7265100671140934,0.6473154362416101,0.7248322147651005,0.8345637583892637
"(1050, 1060]",0.7177257525083613,0.7916107382550356,0.6840985101854652,0.7558528428093632,0.9250559284116322,0.7302013422818787,0.7275777913361794,0.6788590604026827,0.7453020134228192,0.7124161073825505,0.7520134228187919,0.7520134228187926
"(1060, 1070]",0.6466442953020131,0.7739130434782615,0.6491763270286748,0.7867602196461231,0.9238201412114454,0.6946488294314381,0.7467315293402227,0.7862876254180614,0.7311036789297664,0.6839464882943143,0.6481605351170571,0.7996655518394661
"(1070, 1080]",0.6640939597315432,0.6197986577181204,0.652532031726661,0.7181208053691254,0.7613721103653973,0.7073825503355705,0.7046979865771797,0.7966442953020137,0.7234899328859064,0.5875838926174499,0.7416107382550341,0.6882550335570453
"(1080, 1090]",0.6973244147157182,0.656856187290969,0.6485253876558214,0.7370021283064745,0.7796358231140802,0.6926421404682274,0.6804499847978086,0.8113712374581951,0.7979933110367907,0.6665551839464873,0.7989966555183958,0.7581939799331103
"(1090, 1100]",0.697986577181208,0.7557046979865771,0.6061622940817555,0.733374008541791,0.8646532438478719,0.6929530201342281,0.7098840756558858,0.7181208053691271,0.7271812080536912,0.6540268456375824,0.6291946308724828,0.6822147651006711
"(1100, 1110]",0.6684563758389248,0.7040268456375829,0.6589383770591802,0.7525930445393497,0.8519761372110332,0.7023489932885904,0.7364246491763246,0.7473154362416112,0.7942953020134241,0.6426174496644292,0.7208053691275165,0.7278523489932899
"(1110, 1120]",0.8063545150501679,0.7645484949832771,0.6013986013985999,0.586804499847978,0.8833147528799686,0.7434782608695656,0.7373061720887779,0.7916387959866222,0.6321070234113711,0.5929765886287617,0.755183946488294,0.7304347826086954
"(1120, 1130]",0.6865771812080523,0.7959731543624169,0.7226967663209252,0.6918852959121401,0.8452647278150618,0.6382550335570449,0.6830384380719928,0.642281879194629,0.7526845637583895,0.6348993288590606,0.7684563758389278,0.7020134228187912
"(1130, 1140]",0.6728187919463076,0.677852348993288,0.6757169005491133,0.7678462477120169,0.7703206562266932,0.6453020134228181,0.723611958511285,0.6006711409395971,0.5744966442953018,0.7335570469798651,0.6573825503355697,0.7899328859060413
