Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity
"(670, 680]",0.6474916387959864,0.7193979933110363,0.6304347826086973,0.8016722408026778,0.7996644295302023,0.8302013422818808,0.7543624161073832,0.7597315436241611,0.7040268456375834,0.6755033557046966,0.730536912751678,0.5802013422818784
"(680, 690]",0.6228187919463074,0.723154362416107,0.6171140939597315,0.8043624161073823,0.772147651006711,0.7197986577181198,0.7822147651006733,0.7590604026845645,0.6724832214765085,0.7124161073825496,0.7187919463087246,0.6832214765100664
"(690, 700]",0.5244966442953019,0.7503355704697979,0.6785234899328865,0.7942953020134241,0.7354515050167235,0.7227424749163887,0.7956521739130438,0.7103678929765892,0.6304347826086952,0.6779264214046814,0.6966555183946497,0.6565217391304344
"(700, 710]",0.6367892976588615,0.6859531772575242,0.6478260869565202,0.7234113712374566,0.7372483221476519,0.7865771812080551,0.7845637583892612,0.8114093959731561,0.7560402684563757,0.6600671140939601,0.708724832214765,0.6510067114093953
"(710, 720]",0.5731543624161082,0.766442953020135,0.7365771812080537,0.7973154362416115,0.679530201342281,0.7748322147651023,0.7325503355704692,0.7036912751677845,0.6634228187919459,0.6942953020134219,0.6885906040268457,0.5697986577181204
"(720, 730]",0.6493288590604022,0.7731543624161075,0.691610738255032,0.6922818791946308,0.6899665551839459,0.7903010033444828,0.7725752508361206,0.7695652173913043,0.7264214046822746,0.6903010033444805,0.6929765886287622,0.5856187290969899
"(730, 740]",0.6180602006688952,0.7511705685618733,0.5846153846153843,0.7966555183946498,0.7046979865771805,0.779530201342281,0.6711409395973161,0.811409395973155,0.7573825503355708,0.6543624161073816,0.7053691275167774,0.5973154362416103
"(740, 750]",0.5986577181208049,0.7540268456375846,0.6191275167785225,0.7768456375838927,0.691946308724833,0.7265100671140942,0.7335570469798663,0.7630872483221479,0.6976510067114089,0.5708053691275166,0.6550335570469794,0.5986577181208045
"(750, 760]",0.5859060402684562,0.6570469798657714,0.6003355704697971,0.7708053691275178,0.666889632107023,0.7494983277591973,0.7602006688963209,0.6625418060200661,0.7240802675585283,0.6357859531772565,0.7585284280936458,0.5678929765886284
"(760, 770]",0.6297658862876243,0.6879598662207352,0.6290969899665548,0.7491638795986622,0.6909395973154361,0.7640939597315425,0.7258389261744967,0.7620805369127531,0.696644295302013,0.6734899328859058,0.6989932885906038,0.6456375838926166
"(770, 780]",0.6087248322147638,0.6681208053691269,0.6640939597315431,0.7308724832214758,0.7190635451505013,0.6826086956521724,0.7317725752508358,0.7531772575250832,0.7692307692307686,0.6755852842809363,0.6357859531772575,0.6006688963210696
"(780, 790]",0.5832214765100666,0.7151006711409392,0.6439597315436238,0.7734899328859067,0.7214765100671143,0.7077181208053682,0.6620805369127504,0.7734899328859072,0.6865771812080543,0.6765100671140937,0.7020134228187909,0.5157718120805377
"(790, 800]",0.640133779264214,0.7484949832775929,0.6518394648829422,0.7638795986622072,0.6449664429530189,0.6996644295302019,0.7036912751677848,0.7828859060402698,0.6513422818791949,0.6231543624161078,0.7513422818791942,0.5889261744966439
"(800, 810]",0.6057046979865761,0.721476510067113,0.6265100671140933,0.6825503355704701,0.727424749163879,0.7311036789297668,0.6999999999999998,0.7739130434782608,0.6324414715719049,0.5916387959866217,0.6488294314381258,0.5618729096989966
"(810, 820]",0.5778523489932877,0.6956375838926175,0.5791946308724834,0.6932885906040268,0.6802013422818782,0.7771812080536927,0.6802013422818795,0.7046979865771803,0.6590604026845628,0.5808724832214758,0.6835570469798653,0.5835570469798661
"(820, 830]",0.6,0.6943143812709033,0.6264214046822741,0.7287625418060198,0.5818791946308716,0.7359060402684571,0.775167785234899,0.7476510067114106,0.7241610738255039,0.5691275167785231,0.7030201342281878,0.5892617449664426
"(830, 840]",0.6080536912751676,0.6845637583892614,0.5271812080536921,0.7359060402684561,0.6919732441471573,0.728762541806019,0.6695652173913031,0.7494983277591964,0.6488294314381262,0.6959866220735782,0.6521739130434772,0.5451505016722407
"(840, 850]",0.5327759197324415,0.6906354515050165,0.5886287625418055,0.7070234113712361,0.7013422818791946,0.7184563758389254,0.6657718120805362,0.7221476510067113,0.6939597315436236,0.6550335570469786,0.7218120805369126,0.5734899328859052
"(850, 860]",0.5765100671140934,0.6624161073825494,0.6385906040268455,0.7593959731543634,0.6469798657718113,0.7553691275167793,0.7473154362416106,0.7221476510067107,0.666778523489933,0.5956375838926165,0.7912751677852339,0.5939597315436242
